zreorganizovat	8	0.52991	vec01864	0.52991	vec00896	0.12039	vec00095	0.09485	vec00502	0.02024	vec00723	0.01446	vec00788	0.01406	vec01132	0.01161	vec00302	0.01057	vec00859	0.01019	vec01876	0.00983
zdesetinásobit	2	0.53124	vec01181	0.53124	vec00187	0.2518	vec00298	0.03704	vec00919	0.02193	vec00206	0.02119	vec01304	0.02071	vec00250	0.01973	vec00109	0.01907	vec01520	0.01865	vec00274	0.01819
podívat	5000	0.53375	vec00869	0.53375	vec00310	0.31487	vec01515	0.03816	vec01263	0.0274	vec00154	0.02223	vec01048	0.01957	vec00090	0.01703	vec00082	0.0154	vec01128	0.01287	vec00838	0.01242
vpadávat	4	0.53444	vec00218	0.53444	vec00579	0.05627	vec00042	0.04087	vec00747	0.03624	vec00665	0.02795	vec01517	0.02377	vec00865	0.02316	vec01608	0.02162	vec01071	0.01972	vec01911	0.01958
převézt	418	0.53521	vec00283	0.53521	vec00172	0.33059	vec00011	0.04988	vec01577	0.04035	vec00894	0.03396	vec01146	0.02957	vec00555	0.01915	vec01377	0.01855	vec01149	0.01714	vec00766	0.01706
zplodit	284	0.53753	vec01595	0.53753	vec00660	0.14214	vec00442	0.03811	vec00179	0.02839	vec00196	0.02712	vec01336	0.01828	vec00486	0.01645	vec00766	0.01536	vec00355	0.0135	vec00614	0.01328
oddálit se	116	0.54099	vec01284	0.54099	vec01668	0.06309	vec00849	0.04126	vec00854	0.0376	vec00283	0.03084	vec00486	0.0181	vec01579	0.01497	vec00047	0.01447	vec00850	0.01414	vec01094	0.01349
ožrat	113	0.5438	vec00828	0.5438	vec01514	0.25171	vec01549	0.03808	vec00576	0.02514	vec01940	0.02008	vec00785	0.01584	vec01614	0.01523	vec01680	0.01511	vec01067	0.01473	vec00800	0.01442
oddálit	181	0.54413	vec01284	0.54413	vec01668	0.05964	vec00854	0.04106	vec00283	0.03496	vec00849	0.03205	vec00486	0.01824	vec00850	0.01606	vec01579	0.01528	vec01094	0.01426	vec00047	0.01296
vyfasovat	116	0.55365	vec01491	0.55365	vec00189	0.34138	vec00708	0.05436	vec00586	0.03474	vec00648	0.02484	vec00011	0.02335	vec01164	0.01908	vec00532	0.01801	vec00196	0.01609	vec00169	0.01585
ustavovat	11	0.55605	vec00179	0.55605	vec00488	0.06074	vec00127	0.06035	vec00084	0.02909	vec01490	0.02683	vec01290	0.01798	vec01330	0.01445	vec00522	0.01332	vec00198	0.01243	vec00228	0.01183
tajit	893	0.56523	vec00514	0.56523	vec00714	0.04319	vec01711	0.03993	vec00418	0.02767	vec01338	0.02631	vec01718	0.01592	vec00981	0.01553	vec01764	0.01531	vec00503	0.01353	vec00589	0.01342
přistát	1576	0.57228	vec00901	0.57228	vec00218	0.08202	vec00579	0.04994	vec01390	0.03074	vec01113	0.01838	vec01630	0.01455	vec00811	0.01362	vec00022	0.0119	vec00092	0.01088	vec01475	0.01063
oteplovat	30	0.57643	vec01064	0.57643	vec01644	0.08782	vec01553	0.07181	vec00055	0.03643	vec01103	0.02269	vec00163	0.01819	vec01627	0.01791	vec01234	0.01762	vec00371	0.01724	vec01610	0.01642
ujednat	73	0.57881	vec00162	0.57881	vec00127	0.11016	vec00178	0.07488	vec01468	0.03614	vec01690	0.02304	vec00125	0.01903	vec01772	0.01899	vec01444	0.0165	vec00078	0.01604	vec00503	0.01554
odpustit	2582	0.58643	vec01058	0.58643	vec01639	0.08207	vec01206	0.0548	vec00739	0.05286	vec01248	0.04717	vec00658	0.03735	vec00503	0.0219	vec00012	0.01487	vec00497	0.01202	vec00072	0.01195
nutit	2915	0.58836	vec00098	0.58836	vec01013	0.14544	vec00743	0.09762	vec00272	0.02797	vec01015	0.02078	vec01646	0.01439	vec00753	0.01418	vec00361	0.01116	vec00610	0.00957	vec01407	0.0074
střetávat	53	0.5918	vec00121	0.5918	vec00205	0.12172	vec00892	0.05188	vec00639	0.03066	vec00019	0.0156	vec01128	0.01483	vec01475	0.01352	vec00318	0.01272	vec01002	0.01069	vec00097	0.0099
podpisovat	56	0.59549	vec00078	0.59549	vec01320	0.02592	vec00120	0.02505	vec01345	0.01981	vec00503	0.01702	vec00941	0.0143	vec00069	0.01124	vec00858	0.01069	vec01290	0.01048	vec00244	0.00995
vplouvat	45	0.60653	vec00218	0.60653	vec00665	0.06959	vec00952	0.04846	vec00747	0.04128	vec01115	0.02931	vec00931	0.01976	vec01390	0.0194	vec00901	0.01729	vec00685	0.01636	vec00318	0.01587
zazářit	501	0.60661	vec01173	0.60661	vec01561	0.25178	vec00964	0.04163	vec01215	0.02922	vec01417	0.01633	vec01616	0.01581	vec00703	0.01432	vec00986	0.01223	vec01683	0.01189	vec00663	0.01175
referovat	165	0.60752	vec00060	0.60752	vec01353	0.15432	vec00031	0.034	vec00561	0.02259	vec00994	0.0141	vec01466	0.01368	vec01060	0.01238	vec01828	0.01172	vec00557	0.01168	vec01345	0.01076
vyplatit se	495	0.61282	vec00757	0.61282	vec01356	0.16878	vec00125	0.0851	vec01159	0.04807	vec01840	0.03452	vec00169	0.02357	vec00309	0.01791	vec01799	0.01454	vec01800	0.01264	vec00189	0.01247
upéci	335	0.61443	vec01589	0.61443	vec01340	0.05101	vec00503	0.02374	vec01617	0.02306	vec01616	0.0202	vec01887	0.01506	vec00084	0.01506	vec00900	0.01324	vec01970	0.01276	vec00721	0.01258
překlenout	91	0.62589	vec00279	0.62589	vec01287	0.05071	vec00885	0.03677	vec00280	0.03577	vec00766	0.03312	vec00686	0.02532	vec00970	0.02326	vec00756	0.01983	vec00301	0.0196	vec00888	0.01878
popraskat	84	0.63751	vec00681	0.63751	vec01305	0.04537	vec01103	0.03572	vec00903	0.03128	vec01608	0.02624	vec01508	0.02579	vec00790	0.02397	vec01587	0.02272	vec00113	0.02258	vec01517	0.02189
přesedlat	41	0.64266	vec00496	0.64266	vec01086	0.06872	vec00048	0.05231	vec00705	0.03774	vec00022	0.0286	vec01787	0.01785	vec00283	0.01783	vec00019	0.01548	vec00766	0.01288	vec01555	0.01108
datovat se	45	0.64868	vec00005	0.64868	vec00806	0.25993	vec00488	0.01629	vec01169	0.01608	vec01401	0.0136	vec01133	0.01168	vec00586	0.01165	vec01082	0.01144	vec00075	0.011	vec00360	0.01048
schovat	2900	0.675	vec00514	0.675	vec00714	0.10815	vec01338	0.06633	vec01337	0.02823	vec00024	0.02555	vec01234	0.02274	vec00833	0.01868	vec00113	0.01599	vec00176	0.01521	vec00693	0.0135
zabezpečovat	22	0.67957	vec00178	0.67957	vec00024	0.17811	vec00752	0.05967	vec00820	0.05292	vec01503	0.04204	vec00535	0.02196	vec00511	0.01964	vec00735	0.01756	vec00260	0.01276	vec00047	0.00936
decentralizovat	1	0.68296	vec00804	0.68296	vec00302	0.03818	vec00735	0.03233	vec01864	0.02935	vec00710	0.02934	vec01577	0.02287	vec00683	0.02222	vec01178	0.02099	vec01871	0.01933	vec01934	0.01766
oddalovat	89	0.68457	vec01284	0.68457	vec00283	0.04061	vec00849	0.04018	vec00486	0.03188	vec00854	0.02315	vec01668	0.02092	vec01579	0.01915	vec00850	0.01367	vec01332	0.01353	vec00109	0.01169
zastírat	164	0.68519	vec00514	0.68519	vec00770	0.11604	vec00693	0.02155	vec00872	0.02084	vec01234	0.02039	vec00589	0.0138	vec00714	0.01325	vec01545	0.01224	vec00024	0.0115	vec01338	0.01133
spáchat	1325	0.69702	vec00009	0.69702	vec01742	0.03176	vec00089	0.02628	vec00365	0.02524	vec01727	0.01848	vec00839	0.01442	vec01231	0.01438	vec00992	0.01069	vec00196	0.0091	vec01832	0.00849
utlumit se	44	0.69982	vec00055	0.69982	vec00536	0.10538	vec00815	0.09035	vec01301	0.0273	vec00545	0.02267	vec00091	0.02071	vec00801	0.02016	vec00997	0.0182	vec00947	0.01696	vec01471	0.01676
zasvítit	274	0.71977	vec01173	0.71977	vec01561	0.10524	vec01417	0.10293	vec00986	0.06554	vec01215	0.03321	vec01887	0.02225	vec00964	0.01552	vec00869	0.01536	vec00212	0.01517	vec01616	0.01496
ohlašovat	265	0.73582	vec00060	0.73582	vec01163	0.03635	vec00488	0.03205	vec01944	0.02462	vec01700	0.0167	vec00097	0.01178	vec01432	0.00946	vec00766	0.00927	vec01114	0.00921	vec00332	0.00914
skrýt	1252	0.73762	vec00514	0.73762	vec00714	0.12435	vec01338	0.04209	vec00770	0.02379	vec00024	0.01785	vec01234	0.01683	vec00693	0.01347	vec01545	0.01218	vec00113	0.01138	vec00833	0.01132
ubytovávat	24	0.73934	vec01577	0.73934	vec01611	0.22327	vec00394	0.05574	vec00283	0.02932	vec00308	0.02539	vec00833	0.01959	vec00822	0.01913	vec00518	0.01672	vec00273	0.01512	vec00230	0.01482
přebásnit	1	0.74147	vec00095	0.74147	vec01093	0.11726	vec01714	0.0764	vec01868	0.05804	vec01167	0.0558	vec00896	0.04394	vec00902	0.04057	vec01804	0.03576	vec00103	0.035	vec01304	0.03498
čišet	270	0.74258	vec00258	0.74258	vec00893	0.03884	vec01621	0.03093	vec00614	0.02013	vec00071	0.0176	vec00467	0.01665	vec01533	0.01585	vec01754	0.01516	vec00196	0.01375	vec00703	0.0121
lhát	2979	0.74805	vec00832	0.74805	vec00671	0.0425	vec00589	0.03319	vec00958	0.01832	vec00633	0.0146	vec01654	0.01243	vec00886	0.01221	vec01545	0.01194	vec01630	0.0117	vec01489	0.01158
vhlížet	2	0.76005	vec00869	0.76005	vec01515	0.05431	vec01263	0.04934	vec01128	0.04071	vec00918	0.03005	vec00402	0.02632	vec00838	0.02359	vec01048	0.02104	vec01249	0.01828	vec01545	0.01679
očarovávat	8	0.7607	vec00609	0.7607	vec00188	0.06724	vec00860	0.03196	vec00773	0.01453	vec00671	0.01414	vec01210	0.01348	vec01973	0.01258	vec01491	0.01185	vec01506	0.01098	vec00040	0.0109
vzhlížet	347	0.76444	vec00869	0.76444	vec01048	0.06987	vec00402	0.04964	vec01263	0.04181	vec00838	0.04061	vec00574	0.03171	vec01128	0.02924	vec00665	0.01846	vec01515	0.01619	vec00848	0.01612
flirtovat	135	0.76711	vec00817	0.76711	vec01653	0.06633	vec01562	0.02101	vec00030	0.02012	vec00623	0.0173	vec00950	0.01491	vec01664	0.0148	vec01509	0.01385	vec00864	0.01326	vec01591	0.01293
zatajovat	103	0.77663	vec00514	0.77663	vec01711	0.03867	vec01545	0.01894	vec00981	0.01889	vec01338	0.01867	vec00770	0.01669	vec00589	0.01394	vec00832	0.01263	vec00671	0.01201	vec00714	0.01184
mobilizovat	54	0.78045	vec01765	0.78045	vec00443	0.05026	vec00038	0.02274	vec00659	0.01714	vec00485	0.01688	vec01566	0.01642	vec01377	0.01515	vec00319	0.0143	vec01032	0.01285	vec00067	0.01271
nařizovat	310	0.78763	vec01013	0.78763	vec01407	0.03098	vec00571	0.02486	vec00302	0.0203	vec00827	0.01552	vec00178	0.0155	vec01973	0.01465	vec00720	0.01422	vec00743	0.01236	vec00272	0.01201
překypovat	275	0.80207	vec00893	0.80207	vec00258	0.08488	vec00857	0.0518	vec01376	0.02655	vec01103	0.02537	vec01608	0.02147	vec01533	0.01759	vec00231	0.01724	vec00296	0.01676	vec00169	0.01584
požírat	179	0.80701	vec00828	0.80701	vec00476	0.0617	vec00800	0.03299	vec00345	0.03281	vec00785	0.03209	vec01514	0.03099	vec01323	0.01958	vec01491	0.01785	vec00624	0.01744	vec01369	0.01673
inscenovat	40	0.81322	vec00611	0.81322	vec01868	0.05159	vec00742	0.01934	vec00407	0.01893	vec00890	0.0161	vec01575	0.01567	vec00934	0.01195	vec00365	0.01171	vec00164	0.01075	vec00823	0.0104
evidovat	33	0.81924	vec00507	0.81924	vec01345	0.02019	vec00778	0.01427	vec00166	0.01407	vec00163	0.01389	vec01169	0.01387	vec00159	0.01117	vec00488	0.01014	vec00302	0.00925	vec01466	0.00875
identifikovat	559	0.83749	vec00909	0.83749	vec00127	0.02184	vec01102	0.02135	vec00115	0.01881	vec01953	0.01548	vec00047	0.01238	vec00176	0.01044	vec00341	0.0102	vec00794	0.00949	vec00417	0.00902
schválit	430	0.86061	vec00078	0.86061	vec00120	0.04678	vec01320	0.04085	vec00675	0.01845	vec01076	0.0154	vec00135	0.01515	vec00012	0.01416	vec00069	0.01232	vec00050	0.00831	vec00189	0.00799
sepisovat	189	0.86189	vec00037	0.86189	vec01249	0.0408	vec01345	0.02777	vec00084	0.01887	vec01224	0.01583	vec01496	0.01307	vec00638	0.0124	vec00060	0.0103	vec00794	0.00977	vec00690	0.00934
nažrat	103	0.87751	vec00828	0.87751	vec01514	0.05734	vec00624	0.02206	vec00785	0.01676	vec01491	0.01456	vec00800	0.01335	vec01369	0.01314	vec00576	0.01166	vec01067	0.01004	vec00120	0.00943
podivit se	1516	0.8777	vec01209	0.8777	vec00149	0.0198	vec00132	0.01805	vec01630	0.01599	vec00869	0.01561	vec01545	0.01143	vec01940	0.01109	vec00013	0.01033	vec00574	0.01021	vec00589	0.01007
pramenit	262	0.88442	vec00258	0.88442	vec00071	0.03321	vec00855	0.0128	vec01754	0.01103	vec00510	0.01079	vec00196	0.00903	vec00169	0.00846	vec00467	0.00801	vec00952	0.00768	vec00744	0.00662
obstarávat	186	0.88607	vec00178	0.88607	vec00752	0.11122	vec00024	0.01673	vec00272	0.01513	vec00735	0.01507	vec00515	0.01487	vec00302	0.01473	vec00074	0.01356	vec00505	0.01283	vec01290	0.01228
znovuzvolit	1	0.8929	vec00228	0.8929	vec01076	0.0447	vec00020	0.01966	vec00423	0.01901	vec01047	0.01673	vec00488	0.01449	vec00050	0.01184	vec01511	0.01166	vec01491	0.01161	vec00188	0.01124
krvácet	624	0.89639	vec00625	0.89639	vec01533	0.05554	vec00614	0.01559	vec00390	0.01503	vec00419	0.0127	vec01356	0.01216	vec01143	0.01089	vec00499	0.01054	vec00162	0.01028	vec00475	0.00976
sežrat	816	0.89928	vec00828	0.89928	vec01514	0.05544	vec00476	0.03149	vec00345	0.02543	vec00785	0.0251	vec00800	0.0233	vec01369	0.01824	vec01491	0.0171	vec00576	0.01094	vec01323	0.0108
hradit	64	0.89975	vec00125	0.89975	vec01356	0.01693	vec01800	0.01026	vec01159	0.00916	vec01840	0.00907	vec01576	0.00813	vec00296	0.00684	vec00260	0.00654	vec00169	0.00645	vec01060	0.00621
schvalovat	362	0.90116	vec00078	0.90116	vec00120	0.07132	vec01320	0.03529	vec01076	0.0135	vec00012	0.01265	vec00069	0.01158	vec00546	0.01024	vec00050	0.00914	vec00189	0.00814	vec00087	0.00713
vměšovat se	82	0.90274	vec00775	0.90274	vec00818	0.06166	vec01712	0.02262	vec00175	0.0175	vec01706	0.01428	vec00547	0.00994	vec01370	0.00969	vec01268	0.0087	vec00752	0.00832	vec01292	0.0081
přijet	5000	0.92075	vec00218	0.92075	vec00042	0.02702	vec00086	0.01695	vec00403	0.01469	vec00227	0.01231	vec00097	0.00787	vec00434	0.00779	vec00048	0.0074	vec00579	0.00735	vec01577	0.00639
rozhlédnout se	3884	0.92458	vec01263	0.92458	vec00869	0.05221	vec01224	0.04682	vec01515	0.04148	vec00687	0.02439	vec00021	0.02282	vec01984	0.02243	vec00227	0.02201	vec00848	0.0206	vec00838	0.0173
ptát se	5000	0.93034	vec00384	0.93034	vec01529	0.01946	vec00499	0.00719	vec01301	0.00698	vec00250	0.00641	vec00391	0.00592	vec01630	0.00518	vec01839	0.00508	vec01982	0.00504	vec00185	0.00502
znamenat	5000	0.93084	vec00194	0.93084	vec00796	0.01297	vec00309	0.00921	vec00003	0.0089	vec00141	0.00828	vec00046	0.00819	vec00203	0.00799	vec00367	0.00788	vec01555	0.00715	vec00250	0.00702
vytýkat	208	0.93795	vec00620	0.93795	vec00347	0.01746	vec01361	0.0165	vec01489	0.01618	vec00032	0.01471	vec01304	0.01135	vec01782	0.01106	vec00844	0.01064	vec00196	0.01007	vec00132	0.00961
řešit	712	0.94252	vec00301	0.94252	vec01468	0.04274	vec00205	0.01437	vec01839	0.01134	vec01458	0.0112	vec00488	0.00916	vec01783	0.00898	vec00462	0.00893	vec01299	0.00836	vec01832	0.00815
kandidovat	83	0.94365	vec00423	0.94365	vec01047	0.01866	vec00188	0.01601	vec00212	0.01436	vec00619	0.01428	vec00364	0.01078	vec01692	0.01038	vec00090	0.00993	vec01094	0.00958	vec00818	0.00912
pohlédnout	5000	0.94457	vec00869	0.94457	vec00310	0.03104	vec01515	0.02739	vec01128	0.01487	vec01263	0.01215	vec01048	0.01104	vec00848	0.01093	vec01555	0.00847	vec00149	0.00738	vec00840	0.00709
rozesílat	67	0.96379	vec00209	0.96379	vec01795	0.01144	vec01491	0.0095	vec00060	0.00763	vec01665	0.00739	vec00105	0.00688	vec00276	0.00639	vec00602	0.0061	vec01377	0.00606	vec00403	0.00598
znovuobnovit	1	0.9685	vec00246	0.9685	vec00744	0.02147	vec01189	0.01832	vec01876	0.01503	vec01167	0.01255	vec00390	0.01206	vec00176	0.01195	vec00745	0.00992	vec00896	0.00944	vec00915	0.00895
vyčkávat	644	0.97703	vec00003	0.97703	vec01490	0.0197	vec00199	0.01478	vec00014	0.01123	vec00499	0.01007	vec01645	0.01004	vec00588	0.00883	vec00323	0.00882	vec00848	0.0077	vec01385	0.00757
